X                       ,Y                       ,T   
8.639999999999999902e-01,1.499999999999999944e-01,3.124510000000000218e+02
8.820000000000000062e-01,1.499999999999999944e-01,3.124488999999999805e+02
9.000000000000000222e-01,1.499999999999999944e-01,3.124467999999999961e+02
1.799999999999999864e-02,1.559999999999999998e-01,3.117321999999999775e+02
3.599999999999999728e-02,1.559999999999999998e-01,3.117341999999999871e+02
5.399999999999999939e-02,1.559999999999999998e-01,3.117361000000000217e+02
7.199999999999999456e-02,1.559999999999999998e-01,3.117379000000000246e+02
8.999999999999999667e-02,1.559999999999999998e-01,3.117397000000000276e+02
1.079999999999999988e-01,1.559999999999999998e-01,3.117413999999999987e+02
1.260000000000000009e-01,1.559999999999999998e-01,3.117429999999999950e+02
1.439999999999999891e-01,1.559999999999999998e-01,3.117445000000000164e+02
1.620000000000000051e-01,1.559999999999999998e-01,3.117459000000000060e+02
1.799999999999999933e-01,1.559999999999999998e-01,3.117472999999999956e+02
1.980000000000000093e-01,1.559999999999999998e-01,3.117486000000000104e+02
2.159999999999999976e-01,1.559999999999999998e-01,3.117497999999999934e+02
2.340000000000000135e-01,1.559999999999999998e-01,3.117509000000000015e+02
2.520000000000000018e-01,1.559999999999999998e-01,3.117518999999999778e+02
2.700000000000000178e-01,1.559999999999999998e-01,3.117527999999999793e+02
2.879999999999999782e-01,1.559999999999999998e-01,3.117536999999999807e+02
3.059999999999999942e-01,1.559999999999999998e-01,3.117545000000000073e+02
3.240000000000000102e-01,1.559999999999999998e-01,3.117552000000000021e+02
3.420000000000000262e-01,1.559999999999999998e-01,3.117558000000000220e+02
3.599999999999999867e-01,1.559999999999999998e-01,3.117563000000000102e+02
3.780000000000000027e-01,1.559999999999999998e-01,3.117567000000000235e+02
3.960000000000000187e-01,1.559999999999999998e-01,3.117570999999999799e+02
4.139999999999999791e-01,1.559999999999999998e-01,3.117572999999999865e+02
4.319999999999999951e-01,1.559999999999999998e-01,3.117574999999999932e+02
4.500000000000000111e-01,1.559999999999999998e-01,3.117576000000000249e+02
4.680000000000000271e-01,1.559999999999999998e-01,3.117576000000000249e+02
4.859999999999999876e-01,1.559999999999999998e-01,3.117574999999999932e+02
5.040000000000000036e-01,1.559999999999999998e-01,3.117572999999999865e+02
5.220000000000000195e-01,1.559999999999999998e-01,3.117570999999999799e+02
5.400000000000000355e-01,1.559999999999999998e-01,3.117567000000000235e+02
5.580000000000000515e-01,1.559999999999999998e-01,3.117563000000000102e+02
5.759999999999999565e-01,1.559999999999999998e-01,3.117558000000000220e+02
5.939999999999999725e-01,1.559999999999999998e-01,3.117552000000000021e+02
6.119999999999999885e-01,1.559999999999999998e-01,3.117545000000000073e+02
6.300000000000000044e-01,1.559999999999999998e-01,3.117536999999999807e+02
6.480000000000000204e-01,1.559999999999999998e-01,3.117527999999999793e+02
6.660000000000000364e-01,1.559999999999999998e-01,3.117518999999999778e+02
6.840000000000000524e-01,1.559999999999999998e-01,3.117509000000000015e+02
7.019999999999999574e-01,1.559999999999999998e-01,3.117497999999999934e+02
7.199999999999999734e-01,1.559999999999999998e-01,3.117486000000000104e+02
7.379999999999999893e-01,1.559999999999999998e-01,3.117472999999999956e+02
7.560000000000000053e-01,1.559999999999999998e-01,3.117459000000000060e+02
7.740000000000000213e-01,1.559999999999999998e-01,3.117445000000000164e+02
7.920000000000000373e-01,1.559999999999999998e-01,3.117429999999999950e+02
8.100000000000000533e-01,1.559999999999999998e-01,3.117413999999999987e+02
8.279999999999999583e-01,1.559999999999999998e-01,3.117397000000000276e+02
8.459999999999999742e-01,1.559999999999999998e-01,3.117379000000000246e+02
8.639999999999999902e-01,1.559999999999999998e-01,3.117361000000000217e+02
8.820000000000000062e-01,1.559999999999999998e-01,3.117341999999999871e+02
9.000000000000000222e-01,1.559999999999999998e-01,3.117321999999999775e+02
1.799999999999999864e-02,1.620000000000000051e-01,3.110681000000000154e+02
3.599999999999999728e-02,1.620000000000000051e-01,3.110699999999999932e+02
5.399999999999999939e-02,1.620000000000000051e-01,3.110717999999999961e+02
7.199999999999999456e-02,1.620000000000000051e-01,3.110735000000000241e+02
8.999999999999999667e-02,1.620000000000000051e-01,3.110751999999999953e+02
1.079999999999999988e-01,1.620000000000000051e-01,3.110767000000000166e+02
1.260000000000000009e-01,1.620000000000000051e-01,3.110781999999999812e+02
1.439999999999999891e-01,1.620000000000000051e-01,3.110796000000000276e+02
1.620000000000000051e-01,1.620000000000000051e-01,3.110810000000000173e+02
1.799999999999999933e-01,1.620000000000000051e-01,3.110822000000000003e+02
1.980000000000000093e-01,1.620000000000000051e-01,3.110833999999999833e+02
2.159999999999999976e-01,1.620000000000000051e-01,3.110844999999999914e+02
2.340000000000000135e-01,1.620000000000000051e-01,3.110855999999999995e+02
2.520000000000000018e-01,1.620000000000000051e-01,3.110865000000000009e+02
2.700000000000000178e-01,1.620000000000000051e-01,3.110874000000000024e+02
2.879999999999999782e-01,1.620000000000000051e-01,3.110881999999999721e+02
3.059999999999999942e-01,1.620000000000000051e-01,3.110889000000000237e+02
3.240000000000000102e-01,1.620000000000000051e-01,3.110896000000000186e+02
3.420000000000000262e-01,1.620000000000000051e-01,3.110901000000000067e+02
3.599999999999999867e-01,1.620000000000000051e-01,3.110905999999999949e+02
3.780000000000000027e-01,1.620000000000000051e-01,3.110910000000000082e+02
3.960000000000000187e-01,1.620000000000000051e-01,3.110912999999999897e+02
4.139999999999999791e-01,1.620000000000000051e-01,3.110916000000000281e+02
4.319999999999999951e-01,1.620000000000000051e-01,3.110917000000000030e+02
4.500000000000000111e-01,1.620000000000000051e-01,3.110917999999999779e+02
4.680000000000000271e-01,1.620000000000000051e-01,3.110917999999999779e+02
4.859999999999999876e-01,1.620000000000000051e-01,3.110917000000000030e+02
5.040000000000000036e-01,1.620000000000000051e-01,3.110916000000000281e+02
5.220000000000000195e-01,1.620000000000000051e-01,3.110912999999999897e+02
5.400000000000000355e-01,1.620000000000000051e-01,3.110910000000000082e+02
5.580000000000000515e-01,1.620000000000000051e-01,3.110905999999999949e+02
5.759999999999999565e-01,1.620000000000000051e-01,3.110901000000000067e+02
5.939999999999999725e-01,1.620000000000000051e-01,3.110896000000000186e+02
6.119999999999999885e-01,1.620000000000000051e-01,3.110889000000000237e+02
6.300000000000000044e-01,1.620000000000000051e-01,3.110881999999999721e+02
6.480000000000000204e-01,1.620000000000000051e-01,3.110874000000000024e+02
6.660000000000000364e-01,1.620000000000000051e-01,3.110865000000000009e+02
6.840000000000000524e-01,1.620000000000000051e-01,3.110855999999999995e+02
7.019999999999999574e-01,1.620000000000000051e-01,3.110844999999999914e+02
7.199999999999999734e-01,1.620000000000000051e-01,3.110833999999999833e+02
7.379999999999999893e-01,1.620000000000000051e-01,3.110822000000000003e+02
7.560000000000000053e-01,1.620000000000000051e-01,3.110810000000000173e+02
7.740000000000000213e-01,1.620000000000000051e-01,3.110796000000000276e+02
7.920000000000000373e-01,1.620000000000000051e-01,3.110781999999999812e+02
8.100000000000000533e-01,1.620000000000000051e-01,3.110767000000000166e+02
8.279999999999999583e-01,1.620000000000000051e-01,3.110751999999999953e+02
8.459999999999999742e-01,1.620000000000000051e-01,3.110735000000000241e+02
8.639999999999999902e-01,1.620000000000000051e-01,3.110717999999999961e+02
8.820000000000000062e-01,1.620000000000000051e-01,3.110699999999999932e+02
9.000000000000000222e-01,1.620000000000000051e-01,3.110681000000000154e+02
1.799999999999999864e-02,1.680000000000000104e-01,3.104513999999999783e+02
3.599999999999999728e-02,1.680000000000000104e-01,3.104531000000000063e+02
5.399999999999999939e-02,1.680000000000000104e-01,3.104547999999999774e+02
7.199999999999999456e-02,1.680000000000000104e-01,3.104563999999999737e+02
8.999999999999999667e-02,1.680000000000000104e-01,3.104578999999999951e+02
1.079999999999999988e-01,1.680000000000000104e-01,3.104594000000000165e+02
1.260000000000000009e-01,1.680000000000000104e-01,3.104608000000000061e+02
1.439999999999999891e-01,1.680000000000000104e-01,3.104621000000000208e+02
1.620000000000000051e-01,1.680000000000000104e-01,3.104633000000000038e+02
1.799999999999999933e-01,1.680000000000000104e-01,3.104644999999999868e+02
1.980000000000000093e-01,1.680000000000000104e-01,3.104655999999999949e+02
2.159999999999999976e-01,1.680000000000000104e-01,3.104667000000000030e+02
2.340000000000000135e-01,1.680000000000000104e-01,3.104676000000000045e+02
2.520000000000000018e-01,1.680000000000000104e-01,3.104685000000000059e+02
2.700000000000000178e-01,1.680000000000000104e-01,3.104692999999999756e+02
2.879999999999999782e-01,1.680000000000000104e-01,3.104701000000000022e+02
3.059999999999999942e-01,1.680000000000000104e-01,3.104707999999999970e+02
3.240000000000000102e-01,1.680000000000000104e-01,3.104714000000000169e+02
3.420000000000000262e-01,1.680000000000000104e-01,3.104719000000000051e+02
3.599999999999999867e-01,1.680000000000000104e-01,3.104723000000000184e+02
3.780000000000000027e-01,1.680000000000000104e-01,3.104726999999999748e+02
3.960000000000000187e-01,1.680000000000000104e-01,3.104730000000000132e+02
4.139999999999999791e-01,1.680000000000000104e-01,3.104732000000000198e+02
4.319999999999999951e-01,1.680000000000000104e-01,3.104734000000000265e+02
4.500000000000000111e-01,1.680000000000000104e-01,3.104735000000000014e+02
4.680000000000000271e-01,1.680000000000000104e-01,3.104735000000000014e+02
4.859999999999999876e-01,1.680000000000000104e-01,3.104734000000000265e+02
5.040000000000000036e-01,1.680000000000000104e-01,3.104732000000000198e+02
5.220000000000000195e-01,1.680000000000000104e-01,3.104730000000000132e+02
5.400000000000000355e-01,1.680000000000000104e-01,3.104726999999999748e+02
5.580000000000000515e-01,1.680000000000000104e-01,3.104723000000000184e+02
5.759999999999999565e-01,1.680000000000000104e-01,3.104719000000000051e+02
5.939999999999999725e-01,1.680000000000000104e-01,3.104714000000000169e+02
6.119999999999999885e-01,1.680000000000000104e-01,3.104707999999999970e+02
6.300000000000000044e-01,1.680000000000000104e-01,3.104701000000000022e+02
6.480000000000000204e-01,1.680000000000000104e-01,3.104692999999999756e+02
6.660000000000000364e-01,1.680000000000000104e-01,3.104685000000000059e+02
6.840000000000000524e-01,1.680000000000000104e-01,3.104676000000000045e+02
7.019999999999999574e-01,1.680000000000000104e-01,3.104667000000000030e+02
7.199999999999999734e-01,1.680000000000000104e-01,3.104655999999999949e+02
7.379999999999999893e-01,1.680000000000000104e-01,3.104644999999999868e+02
7.560000000000000053e-01,1.680000000000000104e-01,3.104633000000000038e+02
7.740000000000000213e-01,1.680000000000000104e-01,3.104621000000000208e+02
7.920000000000000373e-01,1.680000000000000104e-01,3.104608000000000061e+02
8.100000000000000533e-01,1.680000000000000104e-01,3.104594000000000165e+02
8.279999999999999583e-01,1.680000000000000104e-01,3.104578999999999951e+02
8.459999999999999742e-01,1.680000000000000104e-01,3.104563999999999737e+02
8.639999999999999902e-01,1.680000000000000104e-01,3.104547999999999774e+02
8.820000000000000062e-01,1.680000000000000104e-01,3.104531000000000063e+02
9.000000000000000222e-01,1.680000000000000104e-01,3.104513999999999783e+02
1.799999999999999864e-02,1.739999999999999880e-01,3.098788000000000125e+02
3.599999999999999728e-02,1.739999999999999880e-01,3.098804000000000087e+02
5.399999999999999939e-02,1.739999999999999880e-01,3.098820000000000050e+02
7.199999999999999456e-02,1.739999999999999880e-01,3.098835000000000264e+02
8.999999999999999667e-02,1.739999999999999880e-01,3.098849000000000160e+02
1.079999999999999988e-01,1.739999999999999880e-01,3.098863000000000056e+02
1.260000000000000009e-01,1.739999999999999880e-01,3.098876000000000204e+02
1.439999999999999891e-01,1.739999999999999880e-01,3.098888000000000034e+02
1.620000000000000051e-01,1.739999999999999880e-01,3.098899999999999864e+02
1.799999999999999933e-01,1.739999999999999880e-01,3.098910999999999945e+02
1.980000000000000093e-01,1.739999999999999880e-01,3.098921000000000276e+02
2.159999999999999976e-01,1.739999999999999880e-01,3.098931000000000040e+02
2.340000000000000135e-01,1.739999999999999880e-01,3.098940000000000055e+02
2.520000000000000018e-01,1.739999999999999880e-01,3.098949000000000069e+02
2.700000000000000178e-01,1.739999999999999880e-01,3.098956000000000017e+02
2.879999999999999782e-01,1.739999999999999880e-01,3.098962999999999965e+02
3.059999999999999942e-01,1.739999999999999880e-01,3.098969000000000165e+02
3.240000000000000102e-01,1.739999999999999880e-01,3.098974999999999795e+02
3.420000000000000262e-01,1.739999999999999880e-01,3.098980000000000246e+02
3.599999999999999867e-01,1.739999999999999880e-01,3.098983999999999810e+02
3.780000000000000027e-01,1.739999999999999880e-01,3.098987999999999943e+02
3.960000000000000187e-01,1.739999999999999880e-01,3.098990000000000009e+02
4.139999999999999791e-01,1.739999999999999880e-01,3.098992999999999824e+02
4.319999999999999951e-01,1.739999999999999880e-01,3.098994000000000142e+02
4.500000000000000111e-01,1.739999999999999880e-01,3.098994999999999891e+02
4.680000000000000271e-01,1.739999999999999880e-01,3.098994999999999891e+02
4.859999999999999876e-01,1.739999999999999880e-01,3.098994000000000142e+02
5.040000000000000036e-01,1.739999999999999880e-01,3.098992999999999824e+02
5.220000000000000195e-01,1.739999999999999880e-01,3.098990000000000009e+02
5.400000000000000355e-01,1.739999999999999880e-01,3.098987999999999943e+02
5.580000000000000515e-01,1.739999999999999880e-01,3.098983999999999810e+02
5.759999999999999565e-01,1.739999999999999880e-01,3.098980000000000246e+02
5.939999999999999725e-01,1.739999999999999880e-01,3.098974999999999795e+02
6.119999999999999885e-01,1.739999999999999880e-01,3.098969000000000165e+02
6.300000000000000044e-01,1.739999999999999880e-01,3.098962999999999965e+02
6.480000000000000204e-01,1.739999999999999880e-01,3.098956000000000017e+02
6.660000000000000364e-01,1.739999999999999880e-01,3.098949000000000069e+02
6.840000000000000524e-01,1.739999999999999880e-01,3.098940000000000055e+02
7.019999999999999574e-01,1.739999999999999880e-01,3.098931000000000040e+02
7.199999999999999734e-01,1.739999999999999880e-01,3.098921000000000276e+02
7.379999999999999893e-01,1.739999999999999880e-01,3.098910999999999945e+02
7.560000000000000053e-01,1.739999999999999880e-01,3.098899999999999864e+02
7.740000000000000213e-01,1.739999999999999880e-01,3.098888000000000034e+02
7.920000000000000373e-01,1.739999999999999880e-01,3.098876000000000204e+02
8.100000000000000533e-01,1.739999999999999880e-01,3.098863000000000056e+02
8.279999999999999583e-01,1.739999999999999880e-01,3.098849000000000160e+02
8.459999999999999742e-01,1.739999999999999880e-01,3.098835000000000264e+02
8.639999999999999902e-01,1.739999999999999880e-01,3.098820000000000050e+02
8.820000000000000062e-01,1.739999999999999880e-01,3.098804000000000087e+02
9.000000000000000222e-01,1.739999999999999880e-01,3.098788000000000125e+02
1.799999999999999864e-02,1.799999999999999933e-01,3.093476999999999748e+02
3.599999999999999728e-02,1.799999999999999933e-01,3.093491999999999962e+02
5.399999999999999939e-02,1.799999999999999933e-01,3.093507000000000176e+02
7.199999999999999456e-02,1.799999999999999933e-01,3.093521000000000072e+02
8.999999999999999667e-02,1.799999999999999933e-01,3.093534000000000219e+02
1.079999999999999988e-01,1.799999999999999933e-01,3.093546999999999798e+02
1.260000000000000009e-01,1.799999999999999933e-01,3.093559000000000196e+02
1.439999999999999891e-01,1.799999999999999933e-01,3.093571000000000026e+02
1.620000000000000051e-01,1.799999999999999933e-01,3.093582000000000107e+02
1.799999999999999933e-01,1.799999999999999933e-01,3.093591999999999871e+02
1.980000000000000093e-01,1.799999999999999933e-01,3.093602000000000203e+02
2.159999999999999976e-01,1.799999999999999933e-01,3.093611000000000217e+02
2.340000000000000135e-01,1.799999999999999933e-01,3.093620000000000232e+02
2.520000000000000018e-01,1.799999999999999933e-01,3.093627000000000180e+02
2.700000000000000178e-01,1.799999999999999933e-01,3.093634999999999877e+02
2.879999999999999782e-01,1.799999999999999933e-01,3.093641000000000076e+02
3.059999999999999942e-01,1.799999999999999933e-01,3.093647000000000276e+02
3.240000000000000102e-01,1.799999999999999933e-01,3.093652000000000157e+02
3.420000000000000262e-01,1.799999999999999933e-01,3.093657000000000039e+02
3.599999999999999867e-01,1.799999999999999933e-01,3.093661000000000172e+02
3.780000000000000027e-01,1.799999999999999933e-01,3.093663999999999987e+02
3.960000000000000187e-01,1.799999999999999933e-01,3.093666999999999803e+02
4.139999999999999791e-01,1.799999999999999933e-01,3.093668999999999869e+02
4.319999999999999951e-01,1.799999999999999933e-01,3.093670000000000186e+02
4.500000000000000111e-01,1.799999999999999933e-01,3.093670999999999935e+02
4.680000000000000271e-01,1.799999999999999933e-01,3.093670999999999935e+02
4.859999999999999876e-01,1.799999999999999933e-01,3.093670000000000186e+02
5.040000000000000036e-01,1.799999999999999933e-01,3.093668999999999869e+02
5.220000000000000195e-01,1.799999999999999933e-01,3.093666999999999803e+02
5.400000000000000355e-01,1.799999999999999933e-01,3.093663999999999987e+02
5.580000000000000515e-01,1.799999999999999933e-01,3.093661000000000172e+02
5.759999999999999565e-01,1.799999999999999933e-01,3.093657000000000039e+02
5.939999999999999725e-01,1.799999999999999933e-01,3.093652000000000157e+02
6.119999999999999885e-01,1.799999999999999933e-01,3.093647000000000276e+02
6.300000000000000044e-01,1.799999999999999933e-01,3.093641000000000076e+02
6.480000000000000204e-01,1.799999999999999933e-01,3.093634999999999877e+02
6.660000000000000364e-01,1.799999999999999933e-01,3.093627000000000180e+02
6.840000000000000524e-01,1.799999999999999933e-01,3.093620000000000232e+02
7.019999999999999574e-01,1.799999999999999933e-01,3.093611000000000217e+02
7.199999999999999734e-01,1.799999999999999933e-01,3.093602000000000203e+02
7.379999999999999893e-01,1.799999999999999933e-01,3.093591999999999871e+02
7.560000000000000053e-01,1.799999999999999933e-01,3.093582000000000107e+02
7.740000000000000213e-01,1.799999999999999933e-01,3.093571000000000026e+02
7.920000000000000373e-01,1.799999999999999933e-01,3.093559000000000196e+02
8.100000000000000533e-01,1.799999999999999933e-01,3.093546999999999798e+02
8.279999999999999583e-01,1.799999999999999933e-01,3.093534000000000219e+02
8.459999999999999742e-01,1.799999999999999933e-01,3.093521000000000072e+02
8.639999999999999902e-01,1.799999999999999933e-01,3.093507000000000176e+02
8.820000000000000062e-01,1.799999999999999933e-01,3.093491999999999962e+02
9.000000000000000222e-01,1.799999999999999933e-01,3.093476999999999748e+02
1.799999999999999864e-02,1.859999999999999987e-01,3.088555000000000064e+02
3.599999999999999728e-02,1.859999999999999987e-01,3.088568999999999960e+02
5.399999999999999939e-02,1.859999999999999987e-01,3.088582999999999856e+02
7.199999999999999456e-02,1.859999999999999987e-01,3.088596000000000004e+02
8.999999999999999667e-02,1.859999999999999987e-01,3.088609000000000151e+02
1.079999999999999988e-01,1.859999999999999987e-01,3.088620999999999981e+02
1.260000000000000009e-01,1.859999999999999987e-01,3.088632999999999811e+02
1.439999999999999891e-01,1.859999999999999987e-01,3.088643999999999892e+02
1.620000000000000051e-01,1.859999999999999987e-01,3.088654000000000224e+02
1.799999999999999933e-01,1.859999999999999987e-01,3.088663999999999987e+02
1.980000000000000093e-01,1.859999999999999987e-01,3.088673000000000002e+02
2.159999999999999976e-01,1.859999999999999987e-01,3.088681000000000267e+02
2.340000000000000135e-01,1.859999999999999987e-01,3.088688999999999965e+02
2.520000000000000018e-01,1.859999999999999987e-01,3.088697000000000230e+02
2.700000000000000178e-01,1.859999999999999987e-01,3.088702999999999861e+02
2.879999999999999782e-01,1.859999999999999987e-01,3.088709999999999809e+02
3.059999999999999942e-01,1.859999999999999987e-01,3.088715000000000259e+02
3.240000000000000102e-01,1.859999999999999987e-01,3.088720000000000141e+02
3.420000000000000262e-01,1.859999999999999987e-01,3.088724000000000274e+02
3.599999999999999867e-01,1.859999999999999987e-01,3.088727999999999838e+02
3.780000000000000027e-01,1.859999999999999987e-01,3.088731000000000222e+02
3.960000000000000187e-01,1.859999999999999987e-01,3.088732999999999720e+02
4.139999999999999791e-01,1.859999999999999987e-01,3.088734999999999786e+02
4.319999999999999951e-01,1.859999999999999987e-01,3.088736999999999853e+02
4.500000000000000111e-01,1.859999999999999987e-01,3.088736999999999853e+02
4.680000000000000271e-01,1.859999999999999987e-01,3.088736999999999853e+02
4.859999999999999876e-01,1.859999999999999987e-01,3.088736999999999853e+02
5.040000000000000036e-01,1.859999999999999987e-01,3.088734999999999786e+02
5.220000000000000195e-01,1.859999999999999987e-01,3.088732999999999720e+02
5.400000000000000355e-01,1.859999999999999987e-01,3.088731000000000222e+02
5.580000000000000515e-01,1.859999999999999987e-01,3.088727999999999838e+02
5.759999999999999565e-01,1.859999999999999987e-01,3.088724000000000274e+02
5.939999999999999725e-01,1.859999999999999987e-01,3.088720000000000141e+02
6.119999999999999885e-01,1.859999999999999987e-01,3.088715000000000259e+02
6.300000000000000044e-01,1.859999999999999987e-01,3.088709999999999809e+02
6.480000000000000204e-01,1.859999999999999987e-01,3.088702999999999861e+02
6.660000000000000364e-01,1.859999999999999987e-01,3.088697000000000230e+02
6.840000000000000524e-01,1.859999999999999987e-01,3.088688999999999965e+02
7.019999999999999574e-01,1.859999999999999987e-01,3.088681000000000267e+02
7.199999999999999734e-01,1.859999999999999987e-01,3.088673000000000002e+02
7.379999999999999893e-01,1.859999999999999987e-01,3.088663999999999987e+02
7.560000000000000053e-01,1.859999999999999987e-01,3.088654000000000224e+02
7.740000000000000213e-01,1.859999999999999987e-01,3.088643999999999892e+02
7.920000000000000373e-01,1.859999999999999987e-01,3.088632999999999811e+02
8.100000000000000533e-01,1.859999999999999987e-01,3.088620999999999981e+02
8.279999999999999583e-01,1.859999999999999987e-01,3.088609000000000151e+02
8.459999999999999742e-01,1.859999999999999987e-01,3.088596000000000004e+02
8.639999999999999902e-01,1.859999999999999987e-01,3.088582999999999856e+02
8.820000000000000062e-01,1.859999999999999987e-01,3.088568999999999960e+02
9.000000000000000222e-01,1.859999999999999987e-01,3.088555000000000064e+02
1.799999999999999864e-02,1.920000000000000040e-01,3.083999999999999773e+02
3.599999999999999728e-02,1.920000000000000040e-01,3.084012999999999920e+02
5.399999999999999939e-02,1.920000000000000040e-01,3.084026000000000067e+02
7.199999999999999456e-02,1.920000000000000040e-01,3.084039000000000215e+02
8.999999999999999667e-02,1.920000000000000040e-01,3.084051000000000045e+02
1.079999999999999988e-01,1.920000000000000040e-01,3.084062000000000126e+02
1.260000000000000009e-01,1.920000000000000040e-01,3.084073000000000206e+02
1.439999999999999891e-01,1.920000000000000040e-01,3.084082999999999970e+02
1.620000000000000051e-01,1.920000000000000040e-01,3.084092999999999734e+02
1.799999999999999933e-01,1.920000000000000040e-01,3.084101999999999748e+02
1.980000000000000093e-01,1.920000000000000040e-01,3.084110999999999763e+02
2.159999999999999976e-01,1.920000000000000040e-01,3.084119000000000028e+02
2.340000000000000135e-01,1.920000000000000040e-01,3.084125999999999976e+02
2.520000000000000018e-01,1.920000000000000040e-01,3.084132999999999925e+02
2.700000000000000178e-01,1.920000000000000040e-01,3.084139999999999873e+02
2.879999999999999782e-01,1.920000000000000040e-01,3.084144999999999754e+02
3.059999999999999942e-01,1.920000000000000040e-01,3.084150999999999954e+02
3.240000000000000102e-01,1.920000000000000040e-01,3.084155000000000086e+02
3.420000000000000262e-01,1.920000000000000040e-01,3.084159000000000219e+02
3.599999999999999867e-01,1.920000000000000040e-01,3.084162999999999784e+02
3.780000000000000027e-01,1.920000000000000040e-01,3.084166000000000167e+02
3.960000000000000187e-01,1.920000000000000040e-01,3.084168000000000234e+02
4.139999999999999791e-01,1.920000000000000040e-01,3.084169999999999732e+02
4.319999999999999951e-01,1.920000000000000040e-01,3.084171000000000049e+02
4.500000000000000111e-01,1.920000000000000040e-01,3.084171999999999798e+02
4.680000000000000271e-01,1.920000000000000040e-01,3.084171999999999798e+02
4.859999999999999876e-01,1.920000000000000040e-01,3.084171000000000049e+02
5.040000000000000036e-01,1.920000000000000040e-01,3.084169999999999732e+02
5.220000000000000195e-01,1.920000000000000040e-01,3.084168000000000234e+02
5.400000000000000355e-01,1.920000000000000040e-01,3.084166000000000167e+02
5.580000000000000515e-01,1.920000000000000040e-01,3.084162999999999784e+02
5.759999999999999565e-01,1.920000000000000040e-01,3.084159000000000219e+02
5.939999999999999725e-01,1.920000000000000040e-01,3.084155000000000086e+02
6.119999999999999885e-01,1.920000000000000040e-01,3.084150999999999954e+02
6.300000000000000044e-01,1.920000000000000040e-01,3.084144999999999754e+02
6.480000000000000204e-01,1.920000000000000040e-01,3.084139999999999873e+02
6.660000000000000364e-01,1.920000000000000040e-01,3.084132999999999925e+02
6.840000000000000524e-01,1.920000000000000040e-01,3.084125999999999976e+02
7.019999999999999574e-01,1.920000000000000040e-01,3.084119000000000028e+02
7.199999999999999734e-01,1.920000000000000040e-01,3.084110999999999763e+02
7.379999999999999893e-01,1.920000000000000040e-01,3.084101999999999748e+02
7.560000000000000053e-01,1.920000000000000040e-01,3.084092999999999734e+02
7.740000000000000213e-01,1.920000000000000040e-01,3.084082999999999970e+02
7.920000000000000373e-01,1.920000000000000040e-01,3.084073000000000206e+02
8.100000000000000533e-01,1.920000000000000040e-01,3.084062000000000126e+02
8.279999999999999583e-01,1.920000000000000040e-01,3.084051000000000045e+02
8.459999999999999742e-01,1.920000000000000040e-01,3.084039000000000215e+02
8.639999999999999902e-01,1.920000000000000040e-01,3.084026000000000067e+02
8.820000000000000062e-01,1.920000000000000040e-01,3.084012999999999920e+02
9.000000000000000222e-01,1.920000000000000040e-01,3.083999999999999773e+02
1.799999999999999864e-02,1.980000000000000093e-01,3.079791000000000167e+02
3.599999999999999728e-02,1.980000000000000093e-01,3.079802999999999997e+02
5.399999999999999939e-02,1.980000000000000093e-01,3.079816000000000145e+02
7.199999999999999456e-02,1.980000000000000093e-01,3.079827999999999975e+02
8.999999999999999667e-02,1.980000000000000093e-01,3.079839000000000055e+02
1.079999999999999988e-01,1.980000000000000093e-01,3.079850000000000136e+02
1.260000000000000009e-01,1.980000000000000093e-01,3.079859999999999900e+02
1.439999999999999891e-01,1.980000000000000093e-01,3.079870000000000232e+02
1.620000000000000051e-01,1.980000000000000093e-01,3.079879000000000246e+02
1.799999999999999933e-01,1.980000000000000093e-01,3.079886999999999944e+02
1.980000000000000093e-01,1.980000000000000093e-01,3.079895999999999958e+02
2.159999999999999976e-01,1.980000000000000093e-01,3.079902999999999906e+02
2.340000000000000135e-01,1.980000000000000093e-01,3.079909999999999854e+02
2.520000000000000018e-01,1.980000000000000093e-01,3.079916999999999803e+02
2.700000000000000178e-01,1.980000000000000093e-01,3.079923000000000002e+02
2.879999999999999782e-01,1.980000000000000093e-01,3.079927999999999884e+02
3.059999999999999942e-01,1.980000000000000093e-01,3.079932999999999765e+02
3.240000000000000102e-01,1.980000000000000093e-01,3.079936999999999898e+02
3.420000000000000262e-01,1.980000000000000093e-01,3.079941000000000031e+02
3.599999999999999867e-01,1.980000000000000093e-01,3.079945000000000164e+02
3.780000000000000027e-01,1.980000000000000093e-01,3.079947000000000230e+02
3.960000000000000187e-01,1.980000000000000093e-01,3.079948999999999728e+02
4.139999999999999791e-01,1.980000000000000093e-01,3.079950999999999794e+02
4.319999999999999951e-01,1.980000000000000093e-01,3.079952000000000112e+02
4.500000000000000111e-01,1.980000000000000093e-01,3.079952999999999861e+02
4.680000000000000271e-01,1.980000000000000093e-01,3.079952999999999861e+02
4.859999999999999876e-01,1.980000000000000093e-01,3.079952000000000112e+02
5.040000000000000036e-01,1.980000000000000093e-01,3.079950999999999794e+02
5.220000000000000195e-01,1.980000000000000093e-01,3.079948999999999728e+02
5.400000000000000355e-01,1.980000000000000093e-01,3.079947000000000230e+02
5.580000000000000515e-01,1.980000000000000093e-01,3.079945000000000164e+02
5.759999999999999565e-01,1.980000000000000093e-01,3.079941000000000031e+02
5.939999999999999725e-01,1.980000000000000093e-01,3.079936999999999898e+02
6.119999999999999885e-01,1.980000000000000093e-01,3.079932999999999765e+02
6.300000000000000044e-01,1.980000000000000093e-01,3.079927999999999884e+02
